like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,chain
-270.0,-0.00527,5.69e-05,0.002962,1.249,0.2617,0.7017,0.5864,18.0,7.76,4230.0,4240.0,4224.0,4316.0,3992.0,4184.0,4230.0,4240.0,4340.0,4006.0,4316.0,4340.0,3988.0,4340.0,3754.0,4220.0,4340.0,4340.0,3754.0,4240.0,4316.0,4316.0,4340.0,4340.0,4340.0,4220.0,4184.0,4244.0,4316.0,4316.0,4184.0,4316.0,4316.0,3830.0,4072.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4096.0,4230.0,4316.0,4340.0,4340.0,4072.0,4150.0,4220.0,4340.0,4104.0,4340.0,nan,4340.0,4156.0,4240.0,4316.0,4340.0,4340.0,4340.0,3774.0,4072.0,4184.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4230.0,4316.0,4340.0,4156.0,4220.0,4240.0,4340.0,4008.0,3976.0,4204.0,4072.0,4184.0,4240.0,4340.0,4036.0,0.0
-246.0,-0.005524,7.28e-05,0.004147,1.25,0.2556,0.701,0.6064,18.53,5.41,4230.0,4156.0,4184.0,4316.0,3992.0,4136.0,4230.0,4244.0,4316.0,4010.0,4316.0,4316.0,3992.0,4316.0,3754.0,4184.0,4316.0,4316.0,3754.0,4220.0,4216.0,4230.0,4316.0,4316.0,4316.0,4220.0,4184.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,3848.0,4068.0,4220.0,4240.0,4240.0,4240.0,4316.0,4316.0,4316.0,4090.0,4220.0,4316.0,4316.0,4316.0,4044.0,4136.0,4184.0,4316.0,4104.0,4240.0,4316.0,4316.0,4136.0,4240.0,4316.0,4316.0,4316.0,4316.0,3804.0,3888.0,4176.0,4316.0,4224.0,4316.0,4316.0,4316.0,4316.0,4240.0,4170.0,4220.0,4240.0,4316.0,4096.0,4184.0,4244.0,4316.0,4010.0,3992.0,4204.0,4038.0,4124.0,4230.0,4316.0,4052.0,0.0
-263.0,-0.00573,7.874e-05,0.004864,1.252,0.2754,0.692,0.6064,19.7,5.62,4230.0,4170.0,4220.0,4340.0,4012.0,4156.0,4230.0,4240.0,4340.0,4010.0,4316.0,4340.0,4008.0,4340.0,3754.0,4184.0,4340.0,4344.0,3754.0,4216.0,4216.0,4240.0,4340.0,4340.0,4340.0,4220.0,4220.0,4244.0,4240.0,4316.0,4224.0,4316.0,4316.0,3858.0,4096.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4144.0,4230.0,4316.0,4340.0,4340.0,4096.0,4156.0,4220.0,4340.0,4120.0,4240.0,4324.0,4340.0,4176.0,4244.0,4316.0,4340.0,4340.0,4340.0,3816.0,3976.0,4184.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4240.0,4184.0,4230.0,4316.0,4340.0,4130.0,4216.0,4240.0,4340.0,4026.0,3992.0,4204.0,4096.0,4184.0,4244.0,4340.0,4056.0,0.0
-241.5,-0.005188,9.036e-05,0.003933,1.25,0.2559,0.7095,0.5996,19.22,5.938,4220.0,4184.0,4176.0,4240.0,3978.0,4136.0,4224.0,4230.0,4316.0,4010.0,4240.0,4316.0,3980.0,4316.0,3754.0,4184.0,4316.0,4324.0,3754.0,4216.0,4224.0,4230.0,4316.0,4316.0,4316.0,4220.0,4156.0,4230.0,4244.0,4244.0,4170.0,4244.0,4244.0,3826.0,4026.0,4220.0,4244.0,4244.0,4244.0,4260.0,4240.0,4240.0,4052.0,4216.0,4240.0,4240.0,4316.0,4024.0,4096.0,4184.0,4316.0,4104.0,4240.0,4316.0,4316.0,4096.0,4230.0,4240.0,4316.0,4316.0,4316.0,3774.0,4024.0,4156.0,4316.0,4184.0,4316.0,4316.0,4316.0,4316.0,4316.0,4136.0,4220.0,4244.0,4316.0,4096.0,4156.0,4230.0,4316.0,4008.0,3976.0,4204.0,4024.0,4144.0,4220.0,4316.0,4052.0,0.0
-254.5,-0.0051,7.23e-05,0.002834,1.251,0.2485,0.7036,0.5947,17.56,6.273,4230.0,4230.0,4184.0,4316.0,3988.0,4156.0,4230.0,4240.0,4316.0,4010.0,4316.0,4316.0,3978.0,4316.0,3754.0,4184.0,4316.0,4316.0,3754.0,4224.0,4224.0,4224.0,4316.0,4316.0,4340.0,4224.0,4184.0,4244.0,4240.0,4240.0,4184.0,4240.0,4240.0,3816.0,4068.0,4220.0,4240.0,4240.0,4316.0,4316.0,4316.0,4316.0,4080.0,4220.0,4316.0,4316.0,4316.0,4044.0,4136.0,4184.0,4316.0,4104.0,4240.0,4330.0,4316.0,4136.0,4240.0,4316.0,4316.0,4316.0,4316.0,3774.0,4030.0,4176.0,4316.0,4224.0,4316.0,4316.0,4316.0,4340.0,4340.0,4170.0,4220.0,4240.0,4340.0,4136.0,4184.0,4244.0,4340.0,3992.0,3976.0,4204.0,4068.0,4156.0,4230.0,4340.0,4040.0,0.0
-250.0,-0.005142,6.81e-05,0.002848,1.254,0.2588,0.709,0.591,17.28,6.62,4220.0,4220.0,4184.0,4316.0,3976.0,4156.0,4220.0,4230.0,4316.0,3998.0,4316.0,4316.0,3978.0,4316.0,3754.0,4184.0,4316.0,4316.0,3754.0,4224.0,4224.0,4230.0,4316.0,4316.0,4316.0,4220.0,4170.0,4230.0,4244.0,4244.0,4176.0,4244.0,4244.0,3816.0,4044.0,4224.0,4244.0,4240.0,4240.0,4240.0,4316.0,4316.0,4052.0,4220.0,4316.0,4316.0,4316.0,4024.0,4096.0,4184.0,4316.0,4104.0,4240.0,4316.0,4316.0,4130.0,4230.0,4316.0,4316.0,4316.0,4316.0,3774.0,4028.0,4156.0,4316.0,4216.0,4316.0,4316.0,4316.0,4316.0,4316.0,4156.0,4224.0,4244.0,4316.0,4096.0,4184.0,4240.0,4316.0,4006.0,3976.0,4204.0,4026.0,4156.0,4230.0,4316.0,4036.0,0.0
-213.1,-0.005123,8.85e-05,0.003395,1.254,0.2642,0.723,0.6,19.7,6.74,4184.0,4124.0,4130.0,4240.0,3912.0,4088.0,4184.0,4220.0,4240.0,3998.0,4230.0,4240.0,3978.0,4240.0,3754.0,4130.0,4244.0,4244.0,3754.0,4230.0,4230.0,4230.0,4244.0,4244.0,4244.0,4220.0,4096.0,4220.0,4230.0,4230.0,4096.0,4230.0,4230.0,3816.0,3978.0,4176.0,4230.0,4230.0,4230.0,4230.0,4230.0,4230.0,3988.0,4160.0,4230.0,4240.0,4240.0,3972.0,4026.0,4136.0,4240.0,4104.0,4244.0,4244.0,4244.0,4036.0,4224.0,4230.0,4244.0,4244.0,4244.0,3774.0,4024.0,4092.0,4244.0,4160.0,4240.0,4244.0,4244.0,4244.0,4244.0,4068.0,4184.0,4220.0,4244.0,4044.0,4156.0,4224.0,4244.0,4006.0,3976.0,4204.0,3976.0,4072.0,4184.0,4244.0,4052.0,0.0
-202.8,-0.005096,8.994e-05,0.003752,1.259,0.2808,0.7314,0.611,19.23,7.336,4164.0,4124.0,4072.0,4230.0,3858.0,4044.0,4124.0,4184.0,4230.0,3980.0,4220.0,4230.0,3978.0,4230.0,3754.0,4086.0,4230.0,4230.0,3754.0,4230.0,4230.0,4224.0,4230.0,4230.0,4230.0,4220.0,4060.0,4184.0,4224.0,4224.0,4044.0,4224.0,4224.0,3816.0,3926.0,4130.0,4224.0,4224.0,4224.0,4220.0,4220.0,4230.0,3918.0,4130.0,4230.0,4230.0,4230.0,3918.0,3992.0,4088.0,4230.0,4104.0,4230.0,4230.0,4230.0,4006.0,4184.0,4230.0,4230.0,4230.0,4230.0,3774.0,3982.0,4044.0,4230.0,4130.0,4230.0,4230.0,4230.0,4230.0,4230.0,4024.0,4156.0,4220.0,4230.0,4010.0,4130.0,4184.0,4230.0,3992.0,3976.0,4204.0,3932.0,4026.0,4176.0,4230.0,4052.0,0.0
-199.1,-0.005123,6.837e-05,0.003107,1.259,0.2756,0.7363,0.606,19.47,7.58,4156.0,4156.0,4048.0,4220.0,3816.0,4024.0,4156.0,4184.0,4220.0,3978.0,4220.0,4220.0,3976.0,4220.0,3754.0,4068.0,4220.0,4230.0,3754.0,4230.0,4230.0,4224.0,4230.0,4230.0,4230.0,4220.0,4026.0,4176.0,4184.0,4184.0,4024.0,4184.0,4184.0,3816.0,3918.0,4096.0,4216.0,4216.0,4216.0,4224.0,4224.0,4224.0,3890.0,4096.0,4224.0,4220.0,4220.0,3910.0,3976.0,4052.0,4230.0,4100.0,4230.0,4230.0,4230.0,3976.0,4176.0,4220.0,4230.0,4230.0,4230.0,3774.0,4026.0,4006.0,4230.0,4096.0,4230.0,4230.0,4230.0,4230.0,4230.0,3976.0,4156.0,4220.0,4230.0,3976.0,4096.0,4184.0,4230.0,3992.0,3976.0,4204.0,3912.0,4008.0,4156.0,4230.0,4034.0,0.0
-194.9,-0.005215,7.84e-05,0.00316,1.259,0.279,0.7393,0.6167,19.61,7.816,4136.0,4156.0,4036.0,4224.0,3816.0,4008.0,4170.0,4184.0,4224.0,3980.0,4224.0,4224.0,3978.0,4224.0,3754.0,4048.0,4224.0,4224.0,3754.0,4224.0,4224.0,4184.0,4224.0,4224.0,4220.0,4220.0,4024.0,4156.0,4184.0,4184.0,4008.0,4184.0,4184.0,3826.0,3918.0,4104.0,4184.0,4184.0,4184.0,4216.0,4220.0,4220.0,3890.0,4072.0,4220.0,4224.0,4224.0,3900.0,3956.0,4044.0,4224.0,4104.0,4224.0,4224.0,4224.0,3956.0,4160.0,4224.0,4224.0,4224.0,4224.0,3774.0,4026.0,3992.0,4224.0,4088.0,4224.0,4224.0,4224.0,4224.0,4220.0,3978.0,4130.0,4204.0,4220.0,3976.0,4088.0,4184.0,4220.0,4008.0,3976.0,4204.0,3900.0,4006.0,4136.0,4220.0,4052.0,0.0
-203.8,-0.0052,0.00011003,0.002354,1.258,0.2834,0.7314,0.596,21.14,6.906,4176.0,4150.0,4088.0,4230.0,3890.0,4068.0,4156.0,4184.0,4230.0,3992.0,4220.0,4230.0,3980.0,4230.0,3754.0,4104.0,4230.0,4230.0,3754.0,4220.0,4220.0,4224.0,4230.0,4230.0,4230.0,4220.0,4072.0,4184.0,4220.0,4220.0,4072.0,4220.0,4220.0,3838.0,3972.0,4136.0,4224.0,4224.0,4224.0,4224.0,4230.0,4230.0,3952.0,4136.0,4220.0,4230.0,4230.0,3932.0,4010.0,4096.0,4230.0,4104.0,4230.0,4230.0,4230.0,4024.0,4184.0,4230.0,4230.0,4230.0,4230.0,3774.0,3980.0,4072.0,4230.0,4136.0,4230.0,4230.0,4230.0,4230.0,4230.0,4026.0,4176.0,4220.0,4230.0,4024.0,4130.0,4184.0,4230.0,4008.0,3978.0,4204.0,3972.0,4044.0,4176.0,4230.0,4056.0,0.0
-218.9,-0.005127,0.0001225,0.003641,1.257,0.2854,0.721,0.599,20.66,7.758,4184.0,4220.0,4136.0,4240.0,3932.0,4130.0,4184.0,4220.0,4240.0,3992.0,4240.0,4240.0,3980.0,4244.0,3754.0,4148.0,4244.0,4244.0,3754.0,4230.0,4230.0,4230.0,4244.0,4244.0,4244.0,4220.0,4130.0,4224.0,4230.0,4230.0,4130.0,4230.0,4230.0,3826.0,4010.0,4184.0,4230.0,4230.0,4230.0,4230.0,4240.0,4240.0,4024.0,4176.0,4240.0,4240.0,4244.0,4006.0,4068.0,4150.0,4244.0,4104.0,4244.0,4244.0,4244.0,4072.0,4224.0,4240.0,4244.0,4244.0,4244.0,3774.0,4052.0,4110.0,4244.0,4170.0,4244.0,4244.0,4244.0,4244.0,4244.0,4086.0,4184.0,4230.0,4244.0,4072.0,4170.0,4220.0,4244.0,4008.0,3976.0,4204.0,4010.0,4096.0,4216.0,4244.0,4056.0,0.0
-201.4,-0.00505,8.51e-05,0.00421,1.257,0.2766,0.7344,0.606,20.28,7.367,4156.0,4124.0,4072.0,4220.0,3848.0,4030.0,4124.0,4184.0,4230.0,3980.0,4220.0,4230.0,3976.0,4230.0,3754.0,4072.0,4230.0,4230.0,3754.0,4230.0,4230.0,4224.0,4230.0,4230.0,4230.0,4220.0,4044.0,4176.0,4216.0,4216.0,4030.0,4216.0,4216.0,3816.0,3918.0,4130.0,4216.0,4216.0,4224.0,4224.0,4220.0,4220.0,3912.0,4096.0,4220.0,4220.0,4230.0,3912.0,3992.0,4072.0,4230.0,4104.0,4230.0,4230.0,4230.0,3988.0,4184.0,4220.0,4230.0,4230.0,4230.0,3762.0,3988.0,4026.0,4230.0,4096.0,4230.0,4230.0,4230.0,4230.0,4230.0,4006.0,4156.0,4220.0,4230.0,3992.0,4130.0,4184.0,4230.0,3992.0,3976.0,4204.0,3918.0,4024.0,4156.0,4230.0,4044.0,0.0
-217.4,-0.005074,0.00010186,0.003256,1.257,0.29,0.721,0.6055,20.11,7.8,4184.0,4220.0,4130.0,4240.0,3926.0,4096.0,4184.0,4220.0,4240.0,3980.0,4240.0,4240.0,3978.0,4244.0,3754.0,4136.0,4244.0,4244.0,3754.0,4230.0,4230.0,4230.0,4244.0,4244.0,4244.0,4220.0,4130.0,4224.0,4230.0,4230.0,4110.0,4230.0,4230.0,3816.0,3992.0,4184.0,4230.0,4230.0,4230.0,4230.0,4240.0,4240.0,4008.0,4176.0,4240.0,4240.0,4244.0,3992.0,4044.0,4148.0,4244.0,4104.0,4244.0,4244.0,4244.0,4060.0,4224.0,4240.0,4244.0,4244.0,4244.0,3774.0,4030.0,4096.0,4244.0,4170.0,4244.0,4244.0,4244.0,4244.0,4244.0,4072.0,4184.0,4230.0,4244.0,4072.0,4170.0,4220.0,4244.0,3992.0,3976.0,4204.0,3992.0,4080.0,4184.0,4244.0,4052.0,0.0
-216.0,-0.005104,0.0001053,0.002775,1.258,0.2878,0.7188,0.6133,18.14,6.938,4184.0,4176.0,4136.0,4240.0,3926.0,4130.0,4184.0,4220.0,4244.0,3992.0,4240.0,4244.0,3978.0,4244.0,3754.0,4148.0,4244.0,4244.0,3754.0,4220.0,4230.0,4230.0,4244.0,4244.0,4244.0,4220.0,4130.0,4224.0,4230.0,4230.0,4130.0,4230.0,4230.0,3826.0,4008.0,4184.0,4230.0,4230.0,4230.0,4230.0,4240.0,4240.0,4008.0,4176.0,4240.0,4240.0,4244.0,3992.0,4048.0,4150.0,4244.0,4104.0,4244.0,4244.0,4244.0,4068.0,4224.0,4240.0,4244.0,4244.0,4244.0,3774.0,3988.0,4110.0,4244.0,4170.0,4244.0,4244.0,4244.0,4244.0,4244.0,4086.0,4184.0,4230.0,4244.0,4072.0,4136.0,4220.0,4244.0,4006.0,3976.0,4204.0,3992.0,4096.0,4184.0,4244.0,4052.0,0.0
-196.6,-0.005238,0.0001053,0.00496,1.26,0.2947,0.731,0.603,18.03,6.22,4176.0,4072.0,4088.0,4230.0,3888.0,4068.0,4156.0,4184.0,4230.0,3980.0,4220.0,4230.0,3988.0,4230.0,3754.0,4092.0,4230.0,4230.0,3754.0,4124.0,4188.0,4216.0,4230.0,4230.0,4230.0,4220.0,4072.0,4184.0,4220.0,4220.0,4072.0,4220.0,4220.0,3838.0,3952.0,4136.0,4224.0,4224.0,4224.0,4220.0,4230.0,4230.0,3932.0,4130.0,4230.0,4230.0,4230.0,3932.0,4008.0,4096.0,4230.0,4104.0,4220.0,4230.0,4230.0,4010.0,4184.0,4230.0,4230.0,4230.0,4230.0,3774.0,3798.0,4052.0,4230.0,4130.0,4230.0,4230.0,4230.0,4230.0,4230.0,4026.0,4176.0,4220.0,4230.0,4024.0,4088.0,4184.0,4230.0,4008.0,3978.0,4196.0,3940.0,4044.0,4176.0,4230.0,4056.0,0.0
-187.5,-0.005325,0.0001004,0.004463,1.258,0.2908,0.734,0.607,18.27,5.68,4156.0,4024.0,4072.0,4220.0,3866.0,4024.0,4136.0,4184.0,4230.0,3992.0,4224.0,4230.0,3992.0,4230.0,3754.0,4072.0,4230.0,4230.0,3754.0,4124.0,4156.0,4156.0,4220.0,4230.0,4230.0,4220.0,4044.0,4176.0,4184.0,4184.0,4044.0,4184.0,4184.0,3838.0,3936.0,4130.0,4216.0,4216.0,4220.0,4224.0,4224.0,4224.0,3918.0,4096.0,4224.0,4220.0,4230.0,3918.0,3992.0,4086.0,4230.0,4104.0,4170.0,4230.0,4230.0,3992.0,4176.0,4224.0,4230.0,4230.0,4230.0,3792.0,3760.0,4036.0,4230.0,4096.0,4220.0,4230.0,4230.0,4230.0,4230.0,4010.0,4156.0,4220.0,4230.0,3992.0,4068.0,4184.0,4230.0,4010.0,3980.0,4200.0,3926.0,4024.0,4156.0,4230.0,4056.0,0.0
-169.1,-0.005558,7.373e-05,0.004875,1.258,0.2969,0.7515,0.606,18.2,6.043,4072.0,3988.0,4006.0,4184.0,3754.0,3940.0,4048.0,4096.0,4184.0,3980.0,4160.0,4184.0,3992.0,4184.0,3754.0,4008.0,4184.0,4184.0,3754.0,4130.0,4124.0,4136.0,4184.0,4184.0,4184.0,4170.0,3956.0,4096.0,4144.0,4156.0,3956.0,4156.0,4156.0,3848.0,3890.0,4030.0,4156.0,4156.0,4156.0,4176.0,4184.0,4184.0,3818.0,4024.0,4170.0,4184.0,4184.0,3858.0,3918.0,4008.0,4184.0,4104.0,4184.0,4184.0,4184.0,3900.0,4110.0,4184.0,4184.0,4184.0,4184.0,3804.0,3754.0,3926.0,4184.0,4044.0,4184.0,4184.0,4184.0,4184.0,4184.0,3918.0,4072.0,4184.0,4184.0,3918.0,4026.0,4110.0,4184.0,4010.0,3992.0,4188.0,3808.0,3976.0,4086.0,4184.0,4052.0,0.0
-157.8,-0.005733,5.925e-05,0.00366,1.258,0.297,0.761,0.589,18.8,5.29,4060.0,3918.0,3976.0,4156.0,3754.0,3888.0,4008.0,4044.0,4170.0,3956.0,4130.0,4170.0,4006.0,4176.0,3754.0,3978.0,4176.0,4176.0,3754.0,4038.0,4060.0,4060.0,4148.0,4176.0,4180.0,4184.0,3932.0,4072.0,4096.0,4096.0,3918.0,4096.0,4096.0,3858.0,3838.0,3992.0,4096.0,4104.0,4130.0,4136.0,4156.0,4156.0,3804.0,3956.0,4136.0,4156.0,4176.0,3816.0,3888.0,3956.0,4176.0,4104.0,4072.0,4176.0,4176.0,3858.0,4072.0,4148.0,4176.0,4176.0,4176.0,3816.0,3754.0,3868.0,4176.0,4026.0,4170.0,4176.0,4176.0,4180.0,4170.0,3890.0,4024.0,4176.0,4184.0,3868.0,3956.0,4068.0,4184.0,4026.0,3992.0,4184.0,3754.0,3918.0,4026.0,4184.0,4052.0,0.0
-157.0,-0.005535,5.91e-05,0.002043,1.259,0.282,0.7754,0.59,20.17,4.76,3978.0,3868.0,3910.0,4088.0,3754.0,3762.0,3926.0,3932.0,4092.0,3864.0,4064.0,4104.0,3992.0,4096.0,3754.0,3912.0,4096.0,4096.0,3754.0,3992.0,4006.0,4006.0,4086.0,4110.0,4130.0,4130.0,3858.0,4008.0,4044.0,4044.0,3868.0,4024.0,4044.0,3848.0,3762.0,3926.0,4044.0,4044.0,4048.0,4072.0,4072.0,4086.0,3754.0,3912.0,4048.0,4088.0,4104.0,3754.0,3804.0,3890.0,4104.0,4100.0,3956.0,4096.0,4096.0,3754.0,3988.0,4072.0,4096.0,4096.0,4096.0,3804.0,3754.0,3754.0,4096.0,3956.0,4092.0,4124.0,4124.0,4130.0,4092.0,3816.0,3926.0,4092.0,4130.0,3754.0,3890.0,3988.0,4130.0,4010.0,3988.0,4130.0,3754.0,3830.0,4010.0,4130.0,4052.0,0.0
-160.1,-0.005524,6.396e-05,0.001852,1.259,0.2913,0.779,0.61,19.19,4.35,3956.0,3848.0,3890.0,4072.0,3754.0,3762.0,3912.0,3918.0,4072.0,3838.0,4030.0,4072.0,3992.0,4086.0,3754.0,3910.0,4086.0,4086.0,3754.0,3936.0,3946.0,3946.0,4072.0,4088.0,4088.0,4088.0,3830.0,3978.0,4024.0,4024.0,3858.0,3992.0,4024.0,3848.0,3754.0,3918.0,4024.0,4024.0,4026.0,4044.0,4068.0,4068.0,3754.0,3890.0,4034.0,4072.0,4086.0,3754.0,3774.0,3868.0,4086.0,4086.0,3918.0,4088.0,4088.0,3754.0,3972.0,4044.0,4088.0,4088.0,4088.0,3804.0,3754.0,3754.0,4088.0,3918.0,4068.0,4092.0,4092.0,4092.0,4052.0,3754.0,3900.0,4040.0,4092.0,3754.0,3858.0,3976.0,4092.0,4010.0,3988.0,4092.0,3754.0,3762.0,4006.0,4072.0,4052.0,0.0
-157.8,-0.005577,9.096e-05,0.002123,1.26,0.2815,0.786,0.5947,17.69,6.496,3988.0,3926.0,3912.0,4072.0,3754.0,3868.0,3976.0,4024.0,4086.0,3918.0,4072.0,4086.0,3992.0,4088.0,3754.0,3918.0,4088.0,4088.0,3754.0,4088.0,4088.0,4024.0,4088.0,4088.0,4088.0,4088.0,3868.0,4008.0,4052.0,4048.0,3868.0,4024.0,4044.0,3858.0,3792.0,3936.0,4048.0,4048.0,4048.0,4072.0,4072.0,4072.0,3754.0,3918.0,4056.0,4072.0,4088.0,3754.0,3826.0,3900.0,4088.0,4088.0,4088.0,4088.0,4088.0,3762.0,3992.0,4072.0,4088.0,4088.0,4088.0,3804.0,3754.0,3774.0,4088.0,3976.0,4088.0,4092.0,4092.0,4092.0,4092.0,3838.0,3926.0,4088.0,4092.0,3826.0,3926.0,4026.0,4092.0,4012.0,3992.0,4092.0,3754.0,3868.0,4010.0,4092.0,4056.0,0.0
-164.4,-0.005768,7.21e-05,0.002075,1.259,0.268,0.7935,0.599,17.28,5.945,3956.0,3900.0,3890.0,4052.0,3754.0,3850.0,3912.0,3926.0,4052.0,3866.0,4026.0,4048.0,4008.0,4060.0,3754.0,3900.0,4060.0,4060.0,3754.0,4060.0,4060.0,3976.0,4060.0,4068.0,4068.0,4068.0,3816.0,3976.0,4010.0,4010.0,3866.0,3978.0,4008.0,3858.0,3762.0,3910.0,4010.0,4010.0,4024.0,4026.0,4030.0,4030.0,3754.0,3888.0,4026.0,4044.0,4068.0,3754.0,3774.0,3858.0,4068.0,4068.0,4072.0,4072.0,4072.0,3754.0,3932.0,4026.0,4072.0,4072.0,4072.0,3816.0,3754.0,3754.0,4072.0,3926.0,4056.0,4072.0,4072.0,4072.0,4072.0,3762.0,3912.0,4044.0,4072.0,3754.0,3900.0,3988.0,4072.0,4026.0,3992.0,4072.0,3754.0,3780.0,4012.0,4072.0,4056.0,0.0
-159.9,-0.00582,9.18e-05,0.002937,1.259,0.2766,0.801,0.5874,16.31,4.977,3956.0,3858.0,3912.0,4044.0,3754.0,3792.0,3900.0,3912.0,4052.0,3858.0,4026.0,4052.0,4008.0,4060.0,3754.0,3900.0,4060.0,4060.0,3754.0,3992.0,4008.0,3952.0,4052.0,4068.0,4068.0,4068.0,3826.0,3978.0,4010.0,4010.0,3868.0,3976.0,3992.0,3866.0,3792.0,3910.0,4010.0,4010.0,4010.0,4026.0,4030.0,4030.0,3754.0,3888.0,4024.0,4044.0,4068.0,3754.0,3780.0,3858.0,4068.0,4068.0,3992.0,4068.0,4068.0,3754.0,3926.0,4024.0,4068.0,4068.0,4068.0,3816.0,3754.0,3754.0,4068.0,3926.0,4056.0,4068.0,4068.0,4068.0,4068.0,3826.0,3912.0,4044.0,4068.0,3754.0,3900.0,3992.0,4068.0,4026.0,4006.0,4068.0,3754.0,3826.0,4024.0,4068.0,4058.0,0.0
-164.4,-0.005726,0.0001128,0.00292,1.259,0.278,0.7993,0.6147,18.05,6.45,3940.0,3918.0,3890.0,4026.0,3754.0,3866.0,3926.0,3976.0,4026.0,3866.0,4024.0,4026.0,4008.0,4026.0,3754.0,3900.0,4026.0,4026.0,3754.0,4026.0,4026.0,3972.0,4026.0,4026.0,4036.0,4044.0,3826.0,3976.0,4006.0,4008.0,3868.0,3976.0,3992.0,3858.0,3792.0,3910.0,4008.0,4008.0,4010.0,4010.0,4024.0,4024.0,3754.0,3868.0,4008.0,4024.0,4032.0,3754.0,3792.0,3858.0,4032.0,4032.0,4036.0,4036.0,4036.0,3754.0,3926.0,4010.0,4036.0,4036.0,4036.0,3816.0,3754.0,3754.0,4036.0,3926.0,4040.0,4044.0,4044.0,4044.0,4044.0,3774.0,3910.0,4024.0,4044.0,3762.0,3900.0,4006.0,4044.0,4026.0,3992.0,4044.0,3754.0,3790.0,4010.0,4044.0,4044.0,0.0
-204.0,-0.005356,0.000106,0.001204,1.258,0.2764,0.824,0.608,18.25,5.996,3868.0,3848.0,3774.0,3936.0,3754.0,3754.0,3850.0,3838.0,3936.0,3816.0,3918.0,3936.0,3940.0,3940.0,3754.0,3762.0,3940.0,3946.0,3754.0,3946.0,3946.0,3900.0,3946.0,3956.0,3956.0,3956.0,3754.0,3912.0,3926.0,3926.0,3754.0,3888.0,3918.0,3838.0,3754.0,3792.0,3918.0,3918.0,3926.0,3932.0,3940.0,3940.0,3754.0,3780.0,3918.0,3946.0,3956.0,3754.0,3754.0,3754.0,3956.0,3956.0,3956.0,3956.0,3956.0,3754.0,3848.0,3910.0,3936.0,3956.0,3956.0,3792.0,3754.0,3754.0,3956.0,3848.0,3956.0,3956.0,3956.0,3956.0,3956.0,3754.0,3826.0,3910.0,3956.0,3754.0,3762.0,3926.0,3956.0,3956.0,3956.0,3956.0,3754.0,3754.0,3926.0,3956.0,3956.0,0.0
-196.4,-0.005753,8.917e-05,0.000939,1.259,0.2673,0.828,0.5938,18.22,6.953,3890.0,3890.0,3774.0,3946.0,3754.0,3774.0,3888.0,3866.0,3952.0,3830.0,3936.0,3952.0,3956.0,3956.0,3754.0,3780.0,3956.0,3956.0,3754.0,3956.0,3956.0,3912.0,3956.0,3972.0,3972.0,3972.0,3754.0,3932.0,3940.0,3940.0,3754.0,3890.0,3926.0,3858.0,3754.0,3792.0,3936.0,3936.0,3940.0,3940.0,3952.0,3952.0,3754.0,3804.0,3926.0,3956.0,3972.0,3754.0,3754.0,3762.0,3956.0,3972.0,3972.0,3972.0,3972.0,3754.0,3868.0,3910.0,3940.0,3972.0,3972.0,3816.0,3754.0,3754.0,3972.0,3858.0,3972.0,3972.0,3972.0,3972.0,3972.0,3754.0,3848.0,3918.0,3972.0,3754.0,3762.0,3940.0,3972.0,3972.0,3972.0,3972.0,3754.0,3754.0,3932.0,3972.0,3972.0,0.0
