like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,chain
173.4,-0.00666,2.56e-05,0.002153,0.622,0.363,0.894,0.4092,17.4,5.582,3816.0,3754.0,3774.0,3754.0,3754.0,3754.0,3976.0,3792.0,3754.0,3754.0,3868.0,3976.0,3754.0,3754.0,3792.0,3972.0,3794.0,3754.0,3754.0,3890.0,3976.0,3980.0,3980.0,3754.0,3754.0,3754.0,3980.0,3978.0,3826.0,3978.0,3978.0,3868.0,3952.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3850.0,3926.0,3838.0,3926.0,3754.0,3754.0,3754.0,3936.0,3936.0,3940.0,3754.0,3754.0,3792.0,3910.0,3932.0,3940.0,3956.0,3754.0,3956.0,3956.0,3754.0,3804.0,3890.0,3976.0,3992.0,3754.0,3754.0,3754.0,3912.0,3932.0,3992.0,3992.0,3992.0,3754.0,3866.0,3952.0,3972.0,3972.0,3976.0,3918.0,3754.0,3754.0,3754.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3826.0,3926.0,3992.0,3992.0,3858.0,3774.0,3910.0,3956.0,3992.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3936.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3890.0,3992.0,3992.0,3992.0,3992.0,3992.0,0.0
212.2,-0.005028,0.0001151,0.001216,0.6807,0.2322,0.8247,0.555,18.22,3.314,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3910.0,3754.0,3754.0,3754.0,3754.0,3890.0,3754.0,3754.0,3754.0,3890.0,3754.0,3754.0,3754.0,3754.0,3890.0,3912.0,3912.0,3754.0,3754.0,3754.0,3912.0,3912.0,3754.0,3912.0,3912.0,3780.0,3868.0,3912.0,3918.0,3918.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3762.0,3754.0,3754.0,3754.0,3762.0,3794.0,3838.0,3754.0,3754.0,3754.0,3826.0,3848.0,3848.0,3858.0,3754.0,3868.0,3868.0,3754.0,3754.0,3804.0,3868.0,3900.0,3754.0,3754.0,3754.0,3838.0,3900.0,3910.0,3910.0,3910.0,3754.0,3754.0,3866.0,3888.0,3890.0,3910.0,3816.0,3754.0,3754.0,3754.0,3910.0,3912.0,3918.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3848.0,3918.0,3918.0,3754.0,3754.0,3754.0,3868.0,3918.0,3918.0,3918.0,3918.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3838.0,3918.0,3918.0,3918.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3918.0,3918.0,3918.0,3918.0,3918.0,0.0
175.1,-0.00536,4.554e-05,0.002832,0.6,0.2444,0.7617,0.594,17.36,4.6,3762.0,3754.0,4024.0,3754.0,3840.0,3754.0,4156.0,3918.0,3754.0,3840.0,3992.0,4184.0,3754.0,3754.0,3912.0,4184.0,4156.0,3754.0,3848.0,4086.0,4184.0,4150.0,4184.0,3754.0,3754.0,3888.0,4184.0,4184.0,3762.0,4216.0,4216.0,4026.0,4184.0,4216.0,4216.0,4216.0,3754.0,3754.0,3754.0,4026.0,4068.0,4072.0,4072.0,3754.0,3754.0,3868.0,4056.0,4072.0,3890.0,3754.0,3754.0,3900.0,4072.0,4072.0,4072.0,4130.0,3754.0,4136.0,4136.0,3754.0,3926.0,4104.0,4148.0,4156.0,3754.0,3754.0,3900.0,4160.0,4164.0,4124.0,4124.0,4176.0,3754.0,4052.0,4176.0,4176.0,4176.0,4176.0,3850.0,4124.0,3754.0,3754.0,4176.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3848.0,4052.0,4092.0,4184.0,4184.0,3822.0,3890.0,4052.0,4184.0,4184.0,4184.0,4184.0,4184.0,3754.0,4006.0,4060.0,4060.0,3754.0,3840.0,4036.0,4144.0,4184.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3754.0,4008.0,4156.0,4184.0,4184.0,4184.0,4184.0,0.0
189.0,-0.006744,7.51e-05,0.007904,0.6445,0.2947,0.777,0.4463,10.445,6.73,3940.0,3754.0,4136.0,3762.0,3992.0,3754.0,4230.0,4006.0,3866.0,3978.0,4092.0,4230.0,3798.0,3754.0,4034.0,4230.0,4188.0,3754.0,3992.0,4180.0,4230.0,4144.0,4230.0,3762.0,3754.0,3992.0,4224.0,4230.0,3830.0,4230.0,4230.0,4120.0,4224.0,4240.0,4240.0,4240.0,3754.0,3754.0,3992.0,4130.0,4176.0,4052.0,4176.0,3754.0,3754.0,3978.0,4176.0,4176.0,3940.0,3754.0,3890.0,4008.0,4184.0,4184.0,4216.0,4224.0,3754.0,4224.0,4224.0,3910.0,4064.0,4160.0,4224.0,4230.0,3890.0,3956.0,4044.0,4230.0,4230.0,4230.0,4230.0,4230.0,3956.0,4184.0,4230.0,4230.0,4230.0,4240.0,3918.0,4230.0,3754.0,3936.0,4240.0,4240.0,4240.0,3754.0,3754.0,3754.0,3754.0,4030.0,4110.0,4184.0,4230.0,4240.0,3900.0,4068.0,4224.0,4240.0,4240.0,4240.0,4240.0,4240.0,3754.0,4024.0,4124.0,4124.0,3850.0,3992.0,4130.0,4230.0,4156.0,4240.0,4240.0,4220.0,3754.0,3754.0,3754.0,3858.0,4060.0,4172.0,4240.0,4150.0,4240.0,4240.0,4240.0,0.0
229.8,-0.005447,0.000132,0.004887,0.6787,0.3408,0.844,0.553,22.45,6.2,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3762.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3762.0,3868.0,3868.0,3808.0,3816.0,3868.0,3888.0,3888.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3838.0,3754.0,3858.0,3858.0,3754.0,3754.0,3762.0,3858.0,3866.0,3754.0,3754.0,3754.0,3762.0,3858.0,3866.0,3866.0,3866.0,3754.0,3754.0,3866.0,3866.0,3866.0,3868.0,3848.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3858.0,3868.0,3754.0,3754.0,3754.0,3858.0,3868.0,3868.0,3888.0,3888.0,3754.0,3754.0,3808.0,3808.0,3754.0,3754.0,3754.0,3808.0,3888.0,3888.0,3888.0,3864.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3888.0,3888.0,3888.0,3888.0,0.0
310.8,-0.006737,5.877e-05,0.000502,0.6367,0.2573,0.659,0.5103,18.73,5.047,4184.0,3754.0,4340.0,4072.0,4220.0,3754.0,4340.0,4090.0,4096.0,4230.0,4340.0,4450.0,4060.0,3754.0,4316.0,4450.0,4240.0,3754.0,4224.0,4340.0,4450.0,4144.0,4450.0,3762.0,3754.0,4230.0,4450.0,4450.0,3830.0,4340.0,4450.0,4340.0,4450.0,4450.0,4450.0,4270.0,3754.0,4068.0,4230.0,4340.0,4340.0,4130.0,4340.0,3850.0,4008.0,4230.0,4340.0,4340.0,3940.0,3754.0,4156.0,4240.0,4340.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4184.0,4240.0,4340.0,4340.0,4340.0,4184.0,4220.0,4240.0,4340.0,4340.0,4450.0,4450.0,4450.0,4230.0,4340.0,4440.0,4450.0,4450.0,4450.0,3918.0,4224.0,4136.0,4230.0,4450.0,4450.0,4450.0,3754.0,3754.0,3754.0,3754.0,4224.0,4340.0,4340.0,4450.0,4450.0,3910.0,4240.0,4340.0,4340.0,4450.0,4376.0,4450.0,4450.0,3754.0,4090.0,4220.0,4220.0,4156.0,4220.0,4316.0,4340.0,4170.0,4308.0,4280.0,4316.0,3760.0,3754.0,4038.0,4156.0,4230.0,4340.0,4450.0,4150.0,4450.0,4450.0,4450.0,0.0
165.9,-0.005283,0.0001508,0.00753,0.6543,0.3162,0.786,0.5757,13.94,7.113,3754.0,3754.0,3926.0,3754.0,3754.0,3754.0,4060.0,3926.0,3754.0,3792.0,3926.0,4072.0,3754.0,3754.0,3858.0,4104.0,4104.0,3754.0,3826.0,3978.0,4104.0,4104.0,4096.0,3754.0,3754.0,3826.0,4068.0,4096.0,3762.0,4104.0,4104.0,3932.0,4092.0,4130.0,4130.0,4130.0,3754.0,3754.0,3754.0,3988.0,4024.0,4008.0,4026.0,3754.0,3754.0,3858.0,3976.0,4012.0,3888.0,3754.0,3754.0,3838.0,4024.0,4026.0,4026.0,4034.0,3754.0,4044.0,4044.0,3754.0,3868.0,4026.0,4052.0,4068.0,3754.0,3754.0,3850.0,4068.0,4068.0,4072.0,4072.0,4072.0,3754.0,3976.0,4068.0,4072.0,4086.0,4086.0,3838.0,4086.0,3754.0,3754.0,4086.0,4086.0,4088.0,3754.0,3754.0,3754.0,3754.0,3774.0,4010.0,4040.0,4072.0,4088.0,3828.0,3838.0,3936.0,4088.0,4088.0,4088.0,4088.0,4092.0,3754.0,3972.0,4072.0,4072.0,3754.0,3754.0,3932.0,4072.0,4092.0,4092.0,4104.0,4104.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,4060.0,4104.0,4104.0,4104.0,4104.0,0.0
171.8,-0.00584,4.435e-05,0.006653,0.6074,0.2908,0.811,0.604,10.57,6.832,3762.0,3754.0,3900.0,3754.0,3754.0,3754.0,4048.0,3990.0,3754.0,3808.0,3940.0,4072.0,3760.0,3754.0,3838.0,4072.0,4072.0,3754.0,3754.0,3932.0,4072.0,4086.0,4088.0,3754.0,3754.0,3774.0,4034.0,4088.0,3792.0,4088.0,4088.0,3918.0,4052.0,4088.0,4096.0,4096.0,3754.0,3754.0,3754.0,3926.0,4026.0,4026.0,4026.0,3754.0,3754.0,3816.0,3936.0,3992.0,3918.0,3754.0,3754.0,3792.0,3988.0,4026.0,4026.0,4026.0,3754.0,4044.0,4044.0,3754.0,3818.0,4030.0,4044.0,4068.0,3754.0,3754.0,3808.0,4068.0,4068.0,4068.0,4068.0,4068.0,3754.0,3940.0,4036.0,4068.0,4068.0,4068.0,3868.0,4072.0,3754.0,3754.0,4072.0,4072.0,4072.0,3754.0,3754.0,3754.0,3754.0,3754.0,4010.0,4052.0,4068.0,4072.0,3852.0,3762.0,3926.0,4072.0,4072.0,4086.0,4086.0,4088.0,3754.0,4026.0,4088.0,4088.0,3754.0,3754.0,3912.0,4068.0,4088.0,4088.0,4088.0,4088.0,3754.0,3754.0,3754.0,3754.0,3754.0,3912.0,4064.0,4088.0,4088.0,4088.0,4088.0,0.0
241.2,-0.005447,7.445e-05,0.007072,0.6772,0.344,0.666,0.5757,11.49,4.45,4130.0,3754.0,4240.0,3926.0,4156.0,3754.0,4340.0,3780.0,3926.0,4156.0,4240.0,4340.0,3754.0,3754.0,4230.0,4340.0,4124.0,3754.0,4184.0,4340.0,4340.0,4120.0,4340.0,3754.0,3754.0,4184.0,4340.0,4340.0,3762.0,4224.0,4340.0,4316.0,4340.0,4340.0,4340.0,4276.0,3754.0,3918.0,4184.0,4240.0,4316.0,3888.0,4224.0,3754.0,3888.0,4184.0,4240.0,4316.0,3858.0,3754.0,4030.0,4220.0,4316.0,4340.0,4340.0,4340.0,3754.0,4340.0,4224.0,4096.0,4230.0,4340.0,4340.0,4340.0,4052.0,4124.0,4220.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4144.0,4006.0,4156.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4136.0,4240.0,4316.0,4340.0,4340.0,3752.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,3760.0,3988.0,3988.0,4008.0,4130.0,4230.0,4340.0,4130.0,4280.0,4260.0,4170.0,3754.0,3754.0,3890.0,4026.0,4124.0,4224.0,4340.0,4120.0,4340.0,4340.0,4340.0,0.0
210.6,-0.005447,4.97e-05,0.0002152,0.6147,0.2517,0.8594,0.562,15.77,5.37,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,3794.0,3754.0,3754.0,3804.0,3900.0,3754.0,3754.0,3754.0,3900.0,3900.0,3754.0,3754.0,3754.0,3900.0,3910.0,3912.0,3754.0,3754.0,3754.0,3912.0,3918.0,3762.0,3918.0,3918.0,3816.0,3890.0,3926.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3762.0,3774.0,3774.0,3754.0,3754.0,3754.0,3774.0,3804.0,3830.0,3754.0,3754.0,3754.0,3816.0,3830.0,3866.0,3868.0,3754.0,3890.0,3890.0,3754.0,3754.0,3838.0,3900.0,3912.0,3754.0,3754.0,3754.0,3866.0,3888.0,3912.0,3912.0,3912.0,3754.0,3754.0,3890.0,3910.0,3912.0,3912.0,3858.0,3900.0,3754.0,3754.0,3912.0,3912.0,3912.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3858.0,3912.0,3912.0,3756.0,3754.0,3754.0,3912.0,3912.0,3918.0,3918.0,3918.0,3754.0,3912.0,3918.0,3918.0,3754.0,3754.0,3754.0,3910.0,3918.0,3918.0,3918.0,3918.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3918.0,3918.0,3918.0,3918.0,3918.0,0.0
186.1,-0.005817,0.00010556,0.00516,0.665,0.254,0.8813,0.5225,10.0,6.45,3762.0,3754.0,3816.0,3754.0,3754.0,3754.0,3956.0,3858.0,3754.0,3754.0,3850.0,3976.0,3754.0,3754.0,3774.0,3976.0,3976.0,3754.0,3754.0,3858.0,3976.0,3976.0,3976.0,3754.0,3754.0,3754.0,3976.0,3978.0,3774.0,3980.0,3980.0,3858.0,3918.0,3980.0,3980.0,3980.0,3754.0,3754.0,3754.0,3838.0,3940.0,3976.0,3976.0,3754.0,3754.0,3754.0,3890.0,3912.0,3890.0,3754.0,3754.0,3762.0,3890.0,3918.0,3926.0,3976.0,3754.0,3980.0,3980.0,3754.0,3774.0,3900.0,3980.0,3980.0,3754.0,3754.0,3754.0,3918.0,3980.0,3980.0,3980.0,3980.0,3754.0,3912.0,3932.0,3936.0,3980.0,3980.0,3868.0,3980.0,3754.0,3754.0,3980.0,3980.0,3980.0,3754.0,3754.0,3754.0,3754.0,3754.0,3890.0,3980.0,3980.0,3980.0,3870.0,3754.0,3890.0,3980.0,3980.0,3980.0,3980.0,3980.0,3754.0,3910.0,3980.0,3980.0,3754.0,3754.0,3762.0,3980.0,3980.0,3980.0,3980.0,3980.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,3980.0,3980.0,3980.0,3980.0,3980.0,0.0
139.6,-0.00573,0.000142,0.00831,0.6997,0.3894,0.785,0.453,17.98,3.148,3808.0,3754.0,3868.0,3754.0,3774.0,3754.0,4052.0,3754.0,3754.0,3816.0,3926.0,4026.0,3754.0,3754.0,3826.0,4068.0,3754.0,3754.0,3838.0,3980.0,4104.0,4120.0,4120.0,3754.0,3754.0,3826.0,4030.0,4124.0,3762.0,3798.0,4130.0,3912.0,4060.0,4130.0,4130.0,4130.0,3754.0,3754.0,3762.0,4010.0,4026.0,3754.0,3818.0,3754.0,3754.0,3890.0,3976.0,4008.0,3868.0,3754.0,3754.0,3830.0,4026.0,4026.0,4030.0,4056.0,3754.0,4064.0,3976.0,3754.0,3866.0,4026.0,4072.0,4088.0,3754.0,3754.0,3850.0,4072.0,4092.0,4104.0,4104.0,4104.0,3754.0,3926.0,4026.0,4088.0,4104.0,4104.0,3858.0,3754.0,3754.0,3754.0,4110.0,4110.0,4130.0,3754.0,3754.0,3754.0,3754.0,3826.0,3992.0,4024.0,4052.0,4130.0,3754.0,3850.0,3956.0,4130.0,4130.0,4130.0,4130.0,4130.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,4026.0,4120.0,4132.0,4136.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,4026.0,4072.0,4110.0,4136.0,4136.0,4136.0,0.0
220.6,-0.00535,0.0001382,0.00041,0.6353,0.3413,0.71,0.566,13.82,5.824,3978.0,3754.0,4220.0,3858.0,4044.0,3754.0,4240.0,3978.0,3900.0,4052.0,4184.0,4316.0,3798.0,3754.0,4184.0,4316.0,4220.0,3754.0,4130.0,4230.0,4316.0,4136.0,4316.0,3754.0,3754.0,4086.0,4316.0,4316.0,3762.0,4240.0,4316.0,4230.0,4316.0,4316.0,4316.0,4290.0,3754.0,3830.0,4072.0,4224.0,4230.0,4008.0,4230.0,3754.0,3754.0,4072.0,4230.0,4230.0,3890.0,3754.0,3932.0,4124.0,4230.0,4230.0,4240.0,4244.0,3754.0,4244.0,4230.0,4008.0,4156.0,4240.0,4240.0,4316.0,3972.0,4044.0,4164.0,4316.0,4316.0,4316.0,4316.0,4316.0,4072.0,4230.0,4316.0,4316.0,4316.0,4316.0,3848.0,4156.0,3890.0,4052.0,4316.0,4316.0,4316.0,3754.0,3754.0,3754.0,3754.0,4044.0,4224.0,4244.0,4316.0,4316.0,3840.0,4170.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,3754.0,3978.0,4080.0,4090.0,3972.0,4072.0,4176.0,4240.0,4160.0,4310.0,4280.0,4220.0,3754.0,3754.0,3754.0,3926.0,4048.0,4184.0,4240.0,4156.0,4316.0,4316.0,4316.0,0.0
154.9,-0.00679,4.08e-05,0.001115,0.6753,0.2444,0.788,0.413,14.22,4.64,3932.0,3754.0,4010.0,3754.0,3926.0,3754.0,4160.0,3838.0,3754.0,3912.0,3980.0,4156.0,3754.0,3754.0,3910.0,4176.0,3988.0,3754.0,3890.0,4096.0,4176.0,4132.0,4188.0,3754.0,3754.0,3918.0,4116.0,4188.0,3826.0,4188.0,4188.0,4010.0,4124.0,4188.0,4188.0,4190.0,3754.0,3754.0,3858.0,4056.0,4086.0,3932.0,4088.0,3754.0,3754.0,3936.0,4068.0,4086.0,3918.0,3754.0,3762.0,3918.0,4088.0,4092.0,4130.0,4144.0,3754.0,4150.0,4150.0,3792.0,3976.0,4104.0,4156.0,4176.0,3754.0,3858.0,3918.0,4176.0,4176.0,4184.0,4184.0,4184.0,3826.0,4044.0,4156.0,4184.0,4184.0,4184.0,3918.0,4060.0,3754.0,3754.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3956.0,4064.0,4088.0,4156.0,4184.0,3900.0,3956.0,4136.0,4216.0,4216.0,4216.0,4216.0,4216.0,3754.0,3858.0,3946.0,3972.0,3754.0,3900.0,4024.0,4136.0,4144.0,4216.0,4216.0,4026.0,3754.0,3754.0,3754.0,3754.0,3900.0,4068.0,4216.0,4124.0,4216.0,4200.0,4200.0,0.0
168.2,-0.005054,4.23e-05,0.00957,0.663,0.3564,0.8145,0.5005,14.17,6.496,3754.0,3754.0,3792.0,3754.0,3754.0,3754.0,3978.0,3754.0,3754.0,3754.0,3866.0,4010.0,3754.0,3754.0,3754.0,4010.0,3936.0,3754.0,3754.0,3858.0,4010.0,4032.0,4044.0,3754.0,3754.0,3754.0,3978.0,4044.0,3754.0,4044.0,4044.0,3866.0,3978.0,4060.0,4072.0,4072.0,3754.0,3754.0,3754.0,3918.0,3992.0,3754.0,3992.0,3754.0,3754.0,3754.0,3888.0,3926.0,3838.0,3754.0,3754.0,3754.0,3918.0,3992.0,3992.0,4008.0,3754.0,4010.0,4010.0,3754.0,3754.0,3988.0,4010.0,4026.0,3754.0,3754.0,3754.0,4008.0,4026.0,4032.0,4032.0,4052.0,3754.0,3890.0,3944.0,4024.0,4052.0,4052.0,3816.0,3888.0,3754.0,3754.0,4052.0,4052.0,4052.0,3754.0,3754.0,3754.0,3754.0,3754.0,3926.0,3992.0,4024.0,4056.0,3754.0,3754.0,3868.0,4056.0,4056.0,4060.0,4060.0,4068.0,3754.0,3754.0,3760.0,3774.0,3754.0,3754.0,3788.0,3992.0,4068.0,4068.0,4068.0,4008.0,3754.0,3754.0,3754.0,3754.0,3754.0,3944.0,4030.0,4068.0,4068.0,4068.0,4068.0,0.0
175.6,-0.005756,0.00012094,0.003332,0.6016,0.3076,0.741,0.5005,20.61,3.38,3912.0,3754.0,4136.0,3754.0,3980.0,3754.0,4230.0,3838.0,3826.0,3956.0,4096.0,4230.0,3754.0,3754.0,4068.0,4240.0,3992.0,3754.0,4010.0,4216.0,4240.0,4150.0,4244.0,3754.0,3754.0,4006.0,4230.0,4244.0,3792.0,4230.0,4244.0,4156.0,4230.0,4244.0,4244.0,4244.0,3754.0,3754.0,4008.0,4150.0,4184.0,3944.0,4156.0,3754.0,3754.0,4010.0,4184.0,4184.0,3932.0,3754.0,3868.0,4044.0,4184.0,4184.0,4216.0,4220.0,3754.0,4230.0,4230.0,3912.0,4072.0,4184.0,4230.0,4230.0,3868.0,3956.0,4040.0,4230.0,4240.0,4240.0,4240.0,4240.0,3976.0,4184.0,4230.0,4240.0,4240.0,4240.0,3868.0,3976.0,3754.0,3940.0,4240.0,4240.0,4244.0,3754.0,3754.0,3754.0,3754.0,4026.0,4136.0,4224.0,4230.0,4244.0,3920.0,4072.0,4224.0,4240.0,4244.0,4244.0,4244.0,4244.0,3754.0,3858.0,3918.0,3918.0,3864.0,3978.0,4086.0,4230.0,4190.0,4244.0,4244.0,4124.0,3754.0,3754.0,3754.0,3830.0,4024.0,4136.0,4244.0,4190.0,4244.0,4244.0,4244.0,0.0
184.6,-0.005447,0.0001233,0.002853,0.676,0.1937,0.7397,0.5913,5.59,4.41,3910.0,3754.0,4150.0,3754.0,3976.0,3754.0,4230.0,3918.0,3780.0,3978.0,4096.0,4240.0,3754.0,3754.0,4068.0,4240.0,4092.0,3754.0,4008.0,4184.0,4240.0,4120.0,4240.0,3754.0,3754.0,3992.0,4230.0,4240.0,3762.0,4240.0,4240.0,4176.0,4230.0,4244.0,4244.0,4252.0,3754.0,3754.0,3976.0,4136.0,4184.0,4008.0,4184.0,3754.0,3754.0,3992.0,4170.0,4184.0,3868.0,3754.0,3866.0,4044.0,4184.0,4184.0,4184.0,4224.0,3754.0,4220.0,4220.0,3910.0,4068.0,4184.0,4230.0,4230.0,3888.0,3972.0,4068.0,4230.0,4230.0,4230.0,4230.0,4230.0,3978.0,4184.0,4230.0,4230.0,4230.0,4230.0,3848.0,4124.0,3754.0,3932.0,4230.0,4230.0,4240.0,3754.0,3754.0,3754.0,3754.0,3992.0,4136.0,4220.0,4240.0,4240.0,3822.0,4072.0,4216.0,4240.0,4240.0,4240.0,4244.0,4244.0,3754.0,3940.0,4060.0,4060.0,3868.0,4008.0,4090.0,4220.0,4132.0,4244.0,4244.0,4212.0,3754.0,3754.0,3754.0,3830.0,3978.0,4090.0,4220.0,4120.0,4244.0,4244.0,4244.0,0.0
168.2,-0.006077,6.545e-05,0.0002027,0.687,0.2937,0.7773,0.5327,21.39,7.25,3762.0,3754.0,3900.0,3754.0,3754.0,3754.0,4026.0,3918.0,3754.0,3808.0,3936.0,4052.0,3754.0,3754.0,3838.0,4068.0,4068.0,3754.0,3754.0,3918.0,4068.0,4072.0,4072.0,3754.0,3754.0,3792.0,4036.0,4072.0,3780.0,4072.0,4072.0,3912.0,4040.0,4072.0,4088.0,4104.0,3754.0,3754.0,3754.0,3926.0,4024.0,3976.0,4024.0,3754.0,3754.0,3826.0,3932.0,3992.0,3890.0,3754.0,3754.0,3792.0,3992.0,4024.0,4024.0,4026.0,3754.0,4032.0,4032.0,3754.0,3818.0,4024.0,4036.0,4052.0,3754.0,3754.0,3830.0,4044.0,4052.0,4048.0,4048.0,4048.0,3754.0,3936.0,4024.0,4048.0,4048.0,4048.0,3868.0,4060.0,3754.0,3754.0,4060.0,4068.0,4068.0,3754.0,3754.0,3754.0,3754.0,3762.0,3952.0,4024.0,4060.0,4068.0,3752.0,3754.0,3918.0,4068.0,4068.0,4068.0,4072.0,4072.0,3754.0,3932.0,4068.0,4068.0,3754.0,3754.0,3918.0,4044.0,4072.0,4072.0,4072.0,4072.0,3754.0,3754.0,3754.0,3754.0,3754.0,3878.0,4052.0,4072.0,4072.0,4072.0,4072.0,0.0
180.4,-0.005848,8.71e-05,0.0091,0.6743,0.3123,0.899,0.4023,13.41,4.066,3762.0,3754.0,3754.0,3754.0,3754.0,3754.0,3956.0,3754.0,3754.0,3754.0,3816.0,3956.0,3754.0,3754.0,3762.0,3940.0,3754.0,3754.0,3754.0,3858.0,3956.0,3956.0,3956.0,3754.0,3754.0,3754.0,3972.0,3972.0,3774.0,3956.0,3972.0,3838.0,3918.0,3976.0,3976.0,3978.0,3754.0,3754.0,3754.0,3888.0,3976.0,3754.0,3912.0,3754.0,3754.0,3754.0,3900.0,3912.0,3890.0,3754.0,3754.0,3762.0,3888.0,3912.0,3926.0,3978.0,3754.0,3978.0,3978.0,3754.0,3774.0,3868.0,3978.0,3978.0,3754.0,3754.0,3754.0,3868.0,3976.0,3978.0,3978.0,3978.0,3754.0,3912.0,3932.0,3932.0,3932.0,3978.0,3868.0,3754.0,3754.0,3754.0,3978.0,3978.0,3978.0,3754.0,3754.0,3754.0,3754.0,3754.0,3864.0,3978.0,3978.0,3978.0,3754.0,3754.0,3868.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,3978.0,3978.0,3978.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,3980.0,3980.0,3980.0,3980.0,3980.0,0.0
