like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,chain
-377.5,-0.00586,0.0001528,0.003143,0.673,0.3765,0.878,0.4915,5.44,7.31,4340.0,4340.0,4240.0,4450.0,4190.0,4304.0,4340.0,4450.0,4340.0,4450.0,4224.0,4450.0,4450.0,4132.0,4450.0,3980.0,4340.0,4450.0,4450.0,3774.0,4450.0,4450.0,4340.0,4450.0,4450.0,4450.0,4304.0,4284.0,4340.0,4340.0,4340.0,4304.0,4340.0,4440.0,4176.0,4276.0,4316.0,4400.0,4450.0,4450.0,4450.0,4450.0,4450.0,4240.0,4324.0,4340.0,4450.0,4450.0,4240.0,4280.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3888.0,4240.0,4300.0,4450.0,4340.0,4400.0,4450.0,4450.0,4450.0,4450.0,4280.0,4340.0,4450.0,4450.0,4240.0,4316.0,4450.0,4450.0,4260.0,4176.0,4256.0,4220.0,4340.0,4450.0,4450.0,4440.0,0.0
-342.2,-0.00609,0.0001582,0.002573,0.6777,0.362,0.8677,0.4736,6.605,5.62,4316.0,4340.0,4240.0,4340.0,4184.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4400.0,3988.0,4316.0,4400.0,4400.0,3774.0,4340.0,4340.0,4340.0,4340.0,4400.0,4400.0,4300.0,4280.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4176.0,4230.0,4316.0,4340.0,4340.0,4400.0,4400.0,4400.0,4400.0,4230.0,4316.0,4340.0,4400.0,4400.0,4230.0,4240.0,4340.0,4400.0,4400.0,4400.0,4400.0,4400.0,4244.0,4340.0,4400.0,4400.0,4400.0,4400.0,3890.0,4224.0,4244.0,4400.0,4324.0,4340.0,4400.0,4400.0,4400.0,4400.0,4280.0,4336.0,4400.0,4400.0,4224.0,4320.0,4400.0,4450.0,4252.0,4172.0,4256.0,4212.0,4316.0,4450.0,4450.0,4420.0,0.0
-308.0,-0.006065,0.0001677,0.004112,0.6724,0.3667,0.8833,0.4834,7.37,5.85,4280.0,4340.0,4216.0,4340.0,4130.0,4240.0,4264.0,4316.0,4316.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3992.0,4240.0,4340.0,4340.0,3774.0,4316.0,4340.0,4316.0,4340.0,4340.0,4340.0,4300.0,4240.0,4316.0,4340.0,4340.0,4224.0,4340.0,4340.0,4176.0,4220.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4244.0,4320.0,4340.0,4340.0,4220.0,4230.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4230.0,4340.0,4284.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4280.0,4340.0,4340.0,4172.0,4250.0,4340.0,4340.0,4260.0,4180.0,4256.0,4212.0,4280.0,4340.0,4340.0,4340.0,0.0
-309.0,-0.00595,0.0001673,0.00262,0.6675,0.3823,0.8867,0.4712,7.51,6.066,4290.0,4340.0,4220.0,4340.0,4130.0,4240.0,4268.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3992.0,4240.0,4340.0,4340.0,3774.0,4316.0,4340.0,4316.0,4340.0,4340.0,4340.0,4300.0,4240.0,4324.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4224.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4244.0,4316.0,4340.0,4340.0,4220.0,4240.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4230.0,4340.0,4284.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4280.0,4340.0,4340.0,4176.0,4256.0,4340.0,4340.0,4268.0,4184.0,4244.0,4200.0,4280.0,4340.0,4340.0,4340.0,0.0
-308.2,-0.006084,0.0001398,0.00535,0.666,0.3853,0.8965,0.4673,7.47,6.91,4280.0,4340.0,4212.0,4340.0,4104.0,4240.0,4264.0,4316.0,4316.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3988.0,4240.0,4340.0,4340.0,3780.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4300.0,4240.0,4324.0,4340.0,4340.0,4224.0,4340.0,4340.0,4176.0,4220.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4176.0,4244.0,4316.0,4340.0,4340.0,4220.0,4240.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4230.0,4340.0,4290.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4280.0,4340.0,4340.0,4156.0,4256.0,4340.0,4340.0,4268.0,4184.0,4244.0,4184.0,4280.0,4340.0,4340.0,4340.0,0.0
-336.8,-0.006004,0.0001143,0.004536,0.669,0.3823,0.8794,0.4934,6.188,5.57,4316.0,4340.0,4240.0,4340.0,4170.0,4240.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3976.0,4316.0,4340.0,4340.0,3774.0,4316.0,4340.0,4316.0,4340.0,4340.0,4340.0,4300.0,4280.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4230.0,4320.0,4340.0,4340.0,4400.0,4400.0,4400.0,4400.0,4224.0,4310.0,4340.0,4400.0,4400.0,4240.0,4240.0,4316.0,4400.0,4400.0,4400.0,4400.0,4400.0,4240.0,4340.0,4400.0,4400.0,4400.0,4400.0,3890.0,4224.0,4240.0,4400.0,4316.0,4340.0,4400.0,4400.0,4400.0,4400.0,4268.0,4316.0,4400.0,4400.0,4220.0,4320.0,4400.0,4400.0,4268.0,4180.0,4244.0,4216.0,4316.0,4400.0,4400.0,4400.0,0.0
-313.2,-0.005936,0.00011104,0.006546,0.6724,0.3826,0.864,0.4895,7.945,5.67,4316.0,4340.0,4224.0,4340.0,4130.0,4240.0,4320.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3972.0,4244.0,4340.0,4340.0,3774.0,4316.0,4340.0,4316.0,4340.0,4340.0,4340.0,4304.0,4244.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4176.0,4220.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4224.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4240.0,4340.0,4320.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4324.0,4340.0,4340.0,4184.0,4280.0,4340.0,4340.0,4268.0,4176.0,4244.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-298.8,-0.005795,0.0001321,0.00812,0.6797,0.3872,0.872,0.5044,8.164,5.14,4264.0,4316.0,4204.0,4340.0,4086.0,4224.0,4240.0,4316.0,4316.0,4340.0,4216.0,4340.0,4340.0,4130.0,4340.0,3972.0,4220.0,4340.0,4340.0,3762.0,4316.0,4316.0,4310.0,4316.0,4340.0,4340.0,4304.0,4224.0,4320.0,4316.0,4316.0,4216.0,4316.0,4316.0,4176.0,4170.0,4224.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4148.0,4230.0,4320.0,4340.0,4340.0,4156.0,4184.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,3868.0,4124.0,4228.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4280.0,4340.0,4340.0,4130.0,4240.0,4340.0,4340.0,4260.0,4172.0,4244.0,4156.0,4240.0,4340.0,4340.0,4340.0,0.0
-304.8,-0.00586,0.0001027,0.007324,0.6724,0.3948,0.878,0.5176,6.555,4.836,4290.0,4316.0,4220.0,4340.0,4092.0,4224.0,4270.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3956.0,4230.0,4340.0,4340.0,3762.0,4240.0,4316.0,4316.0,4340.0,4340.0,4340.0,4304.0,4240.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4216.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4176.0,4244.0,4316.0,4340.0,4340.0,4184.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4124.0,4230.0,4340.0,4280.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4316.0,4340.0,4340.0,4160.0,4264.0,4340.0,4340.0,4268.0,4176.0,4240.0,4184.0,4316.0,4340.0,4340.0,4340.0,0.0
-358.0,-0.005775,8.47e-05,0.00701,0.669,0.3916,0.8755,0.511,5.707,4.38,4316.0,4340.0,4240.0,4450.0,4156.0,4240.0,4316.0,4340.0,4340.0,4450.0,4224.0,4450.0,4450.0,4130.0,4450.0,3952.0,4316.0,4450.0,4450.0,3762.0,4240.0,4316.0,4340.0,4340.0,4450.0,4450.0,4308.0,4296.0,4340.0,4340.0,4340.0,4290.0,4340.0,4340.0,4176.0,4230.0,4316.0,4400.0,4450.0,4450.0,4450.0,4450.0,4450.0,4220.0,4320.0,4340.0,4450.0,4450.0,4230.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,3868.0,4092.0,4240.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4340.0,4280.0,4340.0,4450.0,4450.0,4224.0,4316.0,4450.0,4450.0,4276.0,4176.0,4244.0,4216.0,4340.0,4450.0,4450.0,4450.0,0.0
-308.8,-0.00584,0.0001105,0.007175,0.672,0.3713,0.88,0.522,6.27,4.734,4290.0,4340.0,4220.0,4340.0,4096.0,4224.0,4270.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3972.0,4240.0,4340.0,4340.0,3762.0,4316.0,4316.0,4316.0,4316.0,4340.0,4340.0,4304.0,4240.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4216.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4244.0,4316.0,4340.0,4340.0,4184.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4216.0,4240.0,4340.0,4280.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4320.0,4340.0,4340.0,4172.0,4280.0,4340.0,4340.0,4268.0,4176.0,4256.0,4184.0,4316.0,4340.0,4340.0,4340.0,0.0
-310.8,-0.0059,8.43e-05,0.007095,0.6694,0.3809,0.883,0.52,5.676,3.926,4316.0,4230.0,4224.0,4340.0,4130.0,4224.0,4304.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3952.0,4244.0,4340.0,4340.0,3774.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4304.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4220.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4240.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3888.0,4124.0,4240.0,4340.0,4320.0,4340.0,4400.0,4400.0,4400.0,4316.0,4270.0,4330.0,4340.0,4400.0,4184.0,4264.0,4400.0,4400.0,4270.0,4176.0,4244.0,4184.0,4316.0,4400.0,4400.0,4400.0,0.0
-361.8,-0.00571,9.537e-05,0.00624,0.671,0.3677,0.8823,0.503,5.348,4.176,4316.0,4316.0,4240.0,4450.0,4184.0,4240.0,4316.0,4340.0,4340.0,4450.0,4224.0,4450.0,4450.0,4130.0,4450.0,3952.0,4316.0,4450.0,4450.0,3762.0,4240.0,4316.0,4340.0,4340.0,4450.0,4450.0,4308.0,4292.0,4340.0,4340.0,4340.0,4310.0,4340.0,4450.0,4176.0,4230.0,4324.0,4400.0,4450.0,4450.0,4450.0,4450.0,4450.0,4230.0,4320.0,4340.0,4450.0,4450.0,4230.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,3868.0,4216.0,4244.0,4450.0,4316.0,4400.0,4450.0,4450.0,4450.0,4340.0,4280.0,4340.0,4450.0,4450.0,4220.0,4316.0,4450.0,4450.0,4270.0,4176.0,4256.0,4216.0,4340.0,4450.0,4450.0,4450.0,0.0
-303.0,-0.006145,8.386e-05,0.00791,0.67,0.3833,0.879,0.5312,5.51,3.613,4320.0,4220.0,4224.0,4340.0,4130.0,4224.0,4292.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3956.0,4244.0,4340.0,4340.0,3780.0,4220.0,4224.0,4316.0,4340.0,4340.0,4340.0,4300.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4216.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4276.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4124.0,4240.0,4340.0,4320.0,4340.0,4340.0,4340.0,4340.0,4240.0,4268.0,4316.0,4340.0,4340.0,4184.0,4264.0,4340.0,4340.0,4268.0,4176.0,4244.0,4184.0,4316.0,4340.0,4340.0,4340.0,0.0
-297.0,-0.006153,6.855e-05,0.00785,0.6675,0.3833,0.8716,0.5283,6.457,3.494,4280.0,4188.0,4220.0,4340.0,4092.0,4216.0,4264.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3952.0,4230.0,4340.0,4340.0,3780.0,4220.0,4224.0,4316.0,4340.0,4340.0,4340.0,4300.0,4230.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4176.0,4190.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4244.0,4316.0,4340.0,4340.0,4184.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4070.0,4240.0,4340.0,4280.0,4340.0,4340.0,4340.0,4340.0,4240.0,4268.0,4316.0,4340.0,4340.0,4170.0,4264.0,4340.0,4340.0,4276.0,4180.0,4244.0,4184.0,4280.0,4340.0,4340.0,4340.0,0.0
-284.5,-0.00614,7.13e-05,0.008156,0.6704,0.3857,0.873,0.5537,7.453,3.992,4244.0,4220.0,4170.0,4316.0,4030.0,4156.0,4240.0,4316.0,4304.0,4316.0,4216.0,4316.0,4316.0,4132.0,4340.0,3952.0,4184.0,4340.0,4340.0,3780.0,4230.0,4224.0,4230.0,4316.0,4340.0,4340.0,4300.0,4184.0,4304.0,4320.0,4316.0,4176.0,4316.0,4316.0,4176.0,4172.0,4216.0,4316.0,4316.0,4340.0,4340.0,4340.0,4340.0,4068.0,4224.0,4316.0,4340.0,4340.0,4072.0,4156.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,3890.0,4052.0,4216.0,4340.0,4240.0,4324.0,4340.0,4340.0,4340.0,4316.0,4268.0,4280.0,4340.0,4340.0,4092.0,4252.0,4340.0,4340.0,4268.0,4176.0,4240.0,4104.0,4230.0,4340.0,4340.0,4340.0,0.0
-264.2,-0.006374,9.9e-05,0.00766,0.6797,0.3945,0.889,0.56,7.03,4.13,4240.0,4184.0,4130.0,4290.0,4010.0,4096.0,4184.0,4260.0,4240.0,4290.0,4204.0,4296.0,4320.0,4132.0,4320.0,3972.0,4156.0,4320.0,4320.0,3792.0,4220.0,4230.0,4224.0,4310.0,4320.0,4320.0,4292.0,4156.0,4244.0,4280.0,4280.0,4130.0,4280.0,4280.0,4176.0,4160.0,4170.0,4304.0,4304.0,4320.0,4320.0,4320.0,4320.0,4040.0,4184.0,4244.0,4320.0,4320.0,4052.0,4096.0,4224.0,4320.0,4320.0,4320.0,4320.0,4320.0,4156.0,4244.0,4320.0,4320.0,4320.0,4320.0,3900.0,4052.0,4176.0,4320.0,4240.0,4280.0,4320.0,4320.0,4320.0,4280.0,4240.0,4268.0,4320.0,4320.0,4068.0,4240.0,4320.0,4320.0,4252.0,4172.0,4240.0,4100.0,4220.0,4320.0,4320.0,4320.0,0.0
-247.4,-0.00662,9.15e-05,0.00702,0.675,0.3862,0.893,0.5767,6.426,3.084,4224.0,4006.0,4120.0,4280.0,3992.0,4088.0,4184.0,4244.0,4240.0,4290.0,4190.0,4290.0,4290.0,4136.0,4320.0,3976.0,4130.0,4320.0,4320.0,3816.0,4130.0,4170.0,4220.0,4260.0,4320.0,4320.0,4290.0,4156.0,4230.0,4240.0,4240.0,4130.0,4244.0,4244.0,4176.0,4156.0,4172.0,4260.0,4304.0,4304.0,4320.0,4320.0,4320.0,4044.0,4170.0,4240.0,4320.0,4280.0,4052.0,4086.0,4224.0,4320.0,4320.0,4320.0,4320.0,4320.0,4130.0,4240.0,4320.0,4320.0,4320.0,4320.0,3918.0,3888.0,4184.0,4320.0,4230.0,4280.0,4320.0,4320.0,4320.0,4124.0,4230.0,4268.0,4300.0,4320.0,4064.0,4224.0,4320.0,4320.0,4260.0,4172.0,4240.0,4104.0,4216.0,4320.0,4320.0,4320.0,0.0
-270.0,-0.006817,8.506e-05,0.007046,0.6787,0.3877,0.885,0.5747,6.49,4.234,4240.0,4220.0,4150.0,4320.0,4024.0,4136.0,4220.0,4290.0,4240.0,4316.0,4204.0,4320.0,4320.0,4136.0,4320.0,3976.0,4176.0,4320.0,4320.0,3816.0,4230.0,4230.0,4230.0,4316.0,4320.0,4320.0,4290.0,4170.0,4280.0,4280.0,4280.0,4156.0,4280.0,4280.0,4176.0,4160.0,4180.0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,4052.0,4184.0,4260.0,4320.0,4320.0,4068.0,4136.0,4224.0,4320.0,4320.0,4320.0,4320.0,4320.0,4170.0,4260.0,4320.0,4320.0,4320.0,4320.0,3918.0,4088.0,4188.0,4320.0,4240.0,4296.0,4320.0,4320.0,4320.0,4320.0,4240.0,4268.0,4320.0,4320.0,4086.0,4230.0,4320.0,4320.0,4252.0,4172.0,4240.0,4104.0,4220.0,4320.0,4320.0,4320.0,0.0
-291.8,-0.00699,7.77e-05,0.00694,0.6772,0.3997,0.8813,0.5723,5.273,4.55,4244.0,4240.0,4204.0,4340.0,4086.0,4184.0,4240.0,4316.0,4316.0,4340.0,4216.0,4340.0,4340.0,4144.0,4340.0,3976.0,4230.0,4340.0,4340.0,3826.0,4224.0,4224.0,4276.0,4316.0,4340.0,4340.0,4284.0,4224.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4176.0,4170.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4144.0,4230.0,4316.0,4340.0,4340.0,4156.0,4224.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4340.0,3936.0,4124.0,4224.0,4340.0,4260.0,4316.0,4340.0,4340.0,4340.0,4316.0,4260.0,4280.0,4340.0,4340.0,4148.0,4250.0,4340.0,4340.0,4252.0,4172.0,4240.0,4170.0,4244.0,4340.0,4340.0,4340.0,0.0
-293.5,-0.006817,0.00010157,0.00835,0.6753,0.3992,0.8765,0.5737,5.06,3.992,4264.0,4230.0,4216.0,4340.0,4104.0,4216.0,4240.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4144.0,4340.0,3976.0,4230.0,4340.0,4340.0,3816.0,4220.0,4224.0,4276.0,4316.0,4340.0,4340.0,4290.0,4240.0,4320.0,4316.0,4316.0,4240.0,4316.0,4340.0,4176.0,4176.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4164.0,4230.0,4320.0,4340.0,4340.0,4184.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4340.0,3918.0,4124.0,4224.0,4340.0,4280.0,4340.0,4340.0,4340.0,4340.0,4240.0,4260.0,4296.0,4340.0,4340.0,4156.0,4250.0,4340.0,4340.0,4260.0,4172.0,4240.0,4188.0,4244.0,4340.0,4340.0,4340.0,0.0
-283.8,-0.00698,0.0001143,0.00872,0.673,0.3916,0.8706,0.5454,6.758,3.303,4244.0,4124.0,4204.0,4316.0,4072.0,4176.0,4240.0,4324.0,4316.0,4316.0,4216.0,4316.0,4340.0,4144.0,4340.0,3992.0,4224.0,4340.0,4340.0,3830.0,4184.0,4220.0,4240.0,4316.0,4340.0,4340.0,4290.0,4224.0,4296.0,4320.0,4320.0,4224.0,4316.0,4316.0,4176.0,4176.0,4224.0,4330.0,4316.0,4340.0,4340.0,4340.0,4340.0,4136.0,4240.0,4316.0,4340.0,4316.0,4136.0,4184.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,3936.0,4060.0,4220.0,4340.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4260.0,4280.0,4340.0,4340.0,4136.0,4240.0,4340.0,4340.0,4260.0,4176.0,4240.0,4156.0,4240.0,4340.0,4340.0,4340.0,0.0
-313.2,-0.00679,0.000136,0.008736,0.671,0.3813,0.8755,0.539,5.555,5.805,4320.0,4340.0,4224.0,4340.0,4156.0,4240.0,4320.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4144.0,4340.0,3992.0,4260.0,4340.0,4340.0,3816.0,4316.0,4340.0,4316.0,4340.0,4340.0,4340.0,4290.0,4252.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4224.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4308.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3932.0,4224.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4320.0,4340.0,4340.0,4216.0,4264.0,4340.0,4340.0,4260.0,4184.0,4240.0,4212.0,4316.0,4340.0,4340.0,4340.0,0.0
-305.0,-0.00695,0.00011873,0.00892,0.6787,0.3862,0.863,0.5547,6.69,6.43,4244.0,4316.0,4220.0,4340.0,4110.0,4240.0,4260.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4144.0,4340.0,3988.0,4230.0,4340.0,4340.0,3826.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4284.0,4240.0,4320.0,4316.0,4316.0,4240.0,4316.0,4340.0,4176.0,4216.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4176.0,4244.0,4316.0,4340.0,4340.0,4184.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3936.0,4224.0,4224.0,4340.0,4304.0,4340.0,4340.0,4340.0,4340.0,4340.0,4260.0,4280.0,4340.0,4340.0,4180.0,4240.0,4340.0,4340.0,4250.0,4172.0,4240.0,4184.0,4260.0,4340.0,4340.0,4340.0,0.0
-312.5,-0.00653,0.0001102,0.007835,0.6733,0.3823,0.862,0.553,6.29,6.586,4290.0,4340.0,4224.0,4340.0,4136.0,4240.0,4320.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3976.0,4244.0,4340.0,4340.0,3804.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4292.0,4240.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4220.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4310.0,4340.0,4340.0,4340.0,4224.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3918.0,4224.0,4240.0,4340.0,4320.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4320.0,4340.0,4340.0,4170.0,4264.0,4340.0,4340.0,4260.0,4176.0,4240.0,4212.0,4316.0,4340.0,4340.0,4340.0,0.0
-286.0,-0.006493,0.0001064,0.007042,0.678,0.3757,0.872,0.575,7.17,6.387,4240.0,4290.0,4180.0,4320.0,4064.0,4184.0,4240.0,4320.0,4320.0,4320.0,4216.0,4320.0,4320.0,4136.0,4316.0,3976.0,4220.0,4316.0,4316.0,3804.0,4316.0,4316.0,4276.0,4316.0,4316.0,4316.0,4292.0,4216.0,4280.0,4320.0,4320.0,4176.0,4320.0,4320.0,4176.0,4170.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4072.0,4224.0,4316.0,4316.0,4316.0,4130.0,4176.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4216.0,4320.0,4316.0,4316.0,4316.0,4316.0,3918.0,4220.0,4216.0,4316.0,4240.0,4324.0,4316.0,4316.0,4316.0,4316.0,4240.0,4268.0,4324.0,4316.0,4110.0,4244.0,4316.0,4316.0,4252.0,4172.0,4240.0,4130.0,4230.0,4316.0,4316.0,4316.0,0.0
-308.0,-0.006527,8.71e-05,0.00615,0.6753,0.3738,0.874,0.5674,5.65,6.17,4264.0,4340.0,4220.0,4340.0,4104.0,4240.0,4268.0,4340.0,4316.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3972.0,4240.0,4340.0,4340.0,3804.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4292.0,4240.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4216.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4172.0,4244.0,4316.0,4340.0,4340.0,4184.0,4230.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3918.0,4224.0,4240.0,4340.0,4304.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4316.0,4340.0,4340.0,4170.0,4264.0,4340.0,4340.0,4260.0,4172.0,4252.0,4184.0,4260.0,4340.0,4340.0,4340.0,0.0
